sample_id,line,site,lot,design,alloy,d_cond_mm,insulation,foaming,d_ins_mm,line_speed_m_min,screw_rpm,capstan_d_m,gauge_mean_mm,gauge_std_mm,gauge_period_m,gauge_ripple_um,a_true,b_true,c_true,z_true,k_prox_true,lot_td_factor,a_meas,b_meas,c_meas,sigma_a,sigma_b,z_meas,ripple_period_m,ripple_amp_ohm,il600_db_per_m,rl_min_db
S0050,L3,Nitra,LOT2026004,D100-PE-035,Cu-ETP,0.5018442791726458,PE,0.2962853342392064,0.8544281355080315,49.64419368716273,38.68246143473131,0.5,0.8545632753979617,0.004588926577521437,1.282051282051282,4.761339339473151,1.627954879902012e-05,2.3100779699846226e-11,0.020315755777509853,100.7609740079639,1.1359114128679022,1.0,1.580625539088714e-05,2.4819655689969362e-11,0.01824997785957598,1.9535458558824145e-07,7.930233909953867e-13,100.27733904809358,1.3309753896587795,0.6166299765651034,0.4020651429841014,29.24752970643712
S0051,L1,Roth,LOT2026004,D100-PP-022,CuSn0.3,0.40150349641179395,PP,0.3539997997140121,0.6613107767848395,57.697676187829856,41.5350502313415,0.4,0.6619360838044214,0.0026958807274881794,1.2562814070351758,1.0828454333345874,2.3181934878348987e-05,2.693890945432526e-11,0.023648223498422116,100.13813979065056,1.138420481316033,1.0,2.281124291540465e-05,2.5472382471991056e-11,0.027782814805991814,2.7818321854018784e-07,9.081672836297578e-13,100.63946790889581,1.29754440632426,0.19039980692646566,0.5740436191260508,32.0
S0052,L2,Roth,LOT2026004,D100-PP-022,CuSn0.3,0.3976818525673363,PP,0.3368090837638012,0.6453085266658406,84.71303278646943,55.70192859194457,0.315,0.6450246910030909,0.005309468600218496,0.9900990099009901,6.2194742959209375,2.5781046778163323e-05,2.8044015377043666e-11,0.015217374327281387,97.71075291790316,1.2236095217405092,1.0,2.6019554731947436e-05,2.7655129107062275e-11,0.016359446687624516,3.093725613379599e-07,9.413204613113099e-13,97.49991826612155,0.990816880472041,1.1229025311001624,0.6539400696127592,21.210648652999645
S0053,L3,Nitra,LOT2026004,D100-PP-022,CuSn0.3,0.40181851661601914,PP,0.333502585368201,0.6447994083923618,52.450625386586424,37.725545202347824,0.5,0.6451244156268705,0.005068586322316255,1.3888888888888888,5.521678931416703,2.42623804823922e-05,2.8259507421100293e-11,0.01440323837388854,96.27949293137914,1.1464663635504417,1.0,2.4200123832368024e-05,2.963695118008393e-11,0.01659754492482106,2.911485657887064e-07,9.477852226330088e-13,95.88337590638231,1.3977235670738681,1.0033120000653697,0.6105623993146665,25.04915624397754
S0054,L1,Roth,LOT2026004,D100-FEP-035,CuAg0.1,0.5040244664850061,FEP,0.19520546025838137,0.8457201264638449,59.452422601621095,40.270126550240384,0.4,0.8450775729472924,0.0026925817672872167,1.2562814070351758,0.9213255196861234,1.6485278568861503e-05,4.9439660733349965e-11,0.01871493968921066,99.53714152328135,1.1283224822334998,1.0783266646434415,1.6675892694141995e-05,5.089089614735493e-11,0.029730446565855356,1.9782334282633803e-07,1.4754550180681372e-12,99.83229072885503,1.2729602700159122,0.12198253458937461,0.439010032489349,32.0
S0055,L2,Roth,LOT2026004,D100-FEP-035,CuAg0.1,0.4991268331767981,FEP,0.23347452243288097,0.8470125235462894,70.40740708661652,56.39944822979632,0.315,0.8471244426444796,0.0044806402447997735,0.9900990099009901,4.940825260966243,1.6871266987561723e-05,4.248505479224801e-11,0.026938992372973897,102.19166813405515,1.1740166957891207,1.0,1.688800642805673e-05,4.323124521691915e-11,0.033131990814643256,2.024552038507407e-07,1.3745516437674402e-12,101.53880458795363,0.9771614599918925,0.6581600949042955,0.43961008495382586,26.119780157293654
S0056,L3,Nitra,LOT2026004,D100-FEP-035,CuAg0.1,0.49852214612994417,FEP,0.248615695347363,0.8334078346770483,51.359711078525926,38.68098142684315,0.5,0.8340346541944298,0.004329611892256869,1.3262599469496021,4.277161179186946,1.7022011475387674e-05,4.119565270398972e-11,0.017615203026046515,101.04223339794339,1.1697645080847185,1.0,1.672211331570423e-05,4.1889749908884693e-11,0.01796575716454194,2.0426413770465208e-07,1.3358695811196916e-12,101.36650717878582,1.310368755155792,0.5869784136091578,0.43474103383905083,29.5642614530587
S0057,L1,Roth,LOT2026004,D100-PE-050,Cu-ETP,0.6006924089395835,PE,0.42398680366512487,0.969196014947715,65.84040765741985,42.29157369001271,0.4,0.9685760818541373,0.0026883685302695128,1.2562814070351758,0.9067713152819483,1.3320040420662298e-05,1.7000797459786567e-11,0.021838523843374175,99.89617907785141,1.102928421309877,1.0,1.3334501919741568e-05,1.7089369395077846e-11,0.02972633822384164,1.598404850479476e-07,6.10023923793597e-13,99.6521038041798,1.2300937759819797,0.1126002284793752,0.3368820919850185,32.0
S0058,L2,Roth,LOT2026004,D100-PE-050,Cu-ETP,0.6026369447188844,PE,0.4005700507579666,0.9782992238582813,85.38658897349406,57.27172444359534,0.315,0.9789201506677156,0.0046117238959792195,0.9900990099009901,5.1070076977163525,1.4648709938930178e-05,1.8040384492649785e-11,0.026551547973000328,99.65436634727345,1.213926043060903,1.0,1.463431587095899e-05,1.755087005923194e-11,0.02707761662495646,1.7578451926716214e-07,6.412115347794935e-13,99.51404399536575,0.9914610564076562,0.6198292510283012,0.36899769366024,26.54877322435658
S0059,L3,Nitra,LOT2026004,D100-PE-050,Cu-ETP,0.6018401840512175,PE,0.34415310401480836,0.9673751279159638,48.66849384725791,38.61325454414364,0.5,0.9671061869421596,0.004565276613664364,1.2594458438287153,4.908980099271374,1.4206419012155757e-05,2.0687947199800675e-11,0.015924685872239778,96.18784543876666,1.1348194294228833,1.0,1.4442443686707485e-05,2.1146443665498172e-11,0.007249612198339497,1.7047702814586907e-07,7.206384159940202e-13,96.42423725424193,1.271443431470729,0.59216574353213,0.36645433887661405,28.79825391759052
S0060,L1,Roth,LOT2026005,D100-PE-035,Cu-ETP,0.5033237212884486,PE,0.288604732231873,0.8441985213512386,61.612442633881585,40.916948021108084,0.4,0.8448386571098736,0.002723246423563737,1.2562814070351758,1.0649434078358093,1.656469006993001e-05,2.3502783277803365e-11,0.020496461652110023,98.77930495500124,1.1364162726098017,1.0,1.6634964149609265e-05,2.391203432211029e-11,0.02396503703179329,1.9877628083916014e-07,8.050834983341009e-13,98.52169585092176,1.255906424439719,0.14027237212863894,0.4218199395221439,32.0
S0061,L2,Roth,LOT2026005,D100-PE-035,Cu-ETP,0.4955285822290741,PE,0.2259884815073752,0.8361410790604074,74.55869489923867,54.19120555466296,0.315,0.8367916301522447,0.004757492487556511,0.9900990099009901,5.36723154621675,1.793130051675468e-05,2.6940508490277832e-11,0.01782096363380739,96.88764946026448,1.1879268080375622,1.0,1.790843381731751e-05,2.7054704624025543e-11,0.008861070720077843,2.1517560620105618e-07,9.082152547083349e-13,97.5614514548876,0.9732350561501115,0.6931189943529226,0.454898433974419,25.172341997814947
S0062,L3,Nitra,LOT2026005,D100-PE-035,Cu-ETP,0.503580236723324,PE,0.2921796656112747,0.8445915811679023,48.45337056411012,37.28842580519301,0.5,0.8447760204157728,0.0051998948965130895,1.2987012987012987,6.138956838013167,1.7080875645159564e-05,2.3315149580500482e-11,0.016139326472876955,98.92157458801226,1.1741148842913385,1.0,1.685776038942963e-05,2.3741840166991545e-11,0.017065917942782668,2.0497050774191478e-07,7.994544874150144e-13,99.00235852149349,1.2579043374311487,0.8094595512295125,0.4271749124154217,26.2336443998202
S0063,L1,Roth,LOT2026005,D100-PP-022,CuSn0.3,0.4023157818341429,PP,0.34128840930192755,0.6529642211894994,55.656398000178704,41.20159265605765,0.4,0.6536138605664429,0.002676226236999373,1.2562814070351758,0.8053854742638451,2.3366989211558417e-05,2.7753604348575026e-11,0.021140044370029875,97.91274825959906,1.1242767663852946,1.0,2.3141107107966326e-05,2.5163984233956164e-11,0.02036494439386873,2.80403870538701e-07,9.326081304572507e-13,97.95578380495186,1.2142490764991993,0.1439472766613478,0.5819382669118511,32.0
S0064,L2,Roth,LOT2026005,D100-PP-022,CuSn0.3,0.40303386252570395,PP,0.36907770295240294,0.6610767547327533,82.73006878036557,53.849280760438305,0.315,0.6604221299346168,0.004970412954835978,0.9900990099009901,5.6787439398924535,2.4620503879253583e-05,2.5990405764750083e-11,0.030728170116131263,100.26513149570286,1.215213454427629,1.0,2.476216829573866e-05,2.5391034650793564e-11,0.03234717304251857,2.95446046551043e-07,8.797121729425025e-13,100.55818188646352,1.0202572183125518,1.007447483707895,0.6217827138531122,22.63151847885026
S0065,L3,Nitra,LOT2026005,D100-PP-022,CuSn0.3,0.39791199787791004,PP,0.35476916076514786,0.6523283271489914,50.648908682604734,37.11714567531995,0.5,0.6520750510594588,0.00498973812756922,1.366120218579235,5.294242765610948,2.292432977720038e-05,2.7862312595320434e-11,0.026278324987867717,99.62304726164014,1.1099608767565092,1.036157181476778,2.2840150573817613e-05,2.856117503279183e-11,0.02882379070471718,2.7509195732640453e-07,9.067013314218352e-13,98.64245835758165,1.3575386912259915,0.9466226147881436,0.5766050272878986,25.597477982045163
S0066,L1,Roth,LOT2026005,D100-FEP-035,CuAg0.1,0.5017350384980777,FEP,0.21623238758723942,0.8397432039492236,56.54235275041884,42.60361291152078,0.4,0.8391424244367357,0.002689723666526474,1.3262599469496021,0.7717092583149741,1.5768766699501527e-05,4.39817194141935e-11,0.02083093437794744,100.00445585591237,1.0794230257210415,1.0,1.568213711782939e-05,4.507894811790168e-11,0.023907978528676856,1.8922520039401833e-07,1.4194515824258048e-12,100.12596509211912,1.336068216293083,0.10382596890862926,0.4111806850603017,32.0
S0067,L2,Roth,LOT2026005,D100-FEP-035,CuAg0.1,0.5006192015901944,FEP,0.1799636319936029,0.8503750333111841,76.17548674050332,53.635257574471765,0.315,0.8506936287969628,0.005099234867292259,0.9900990099009901,5.92501711999695,1.7813670954497857e-05,4.7230759401356234e-11,0.02187388118012679,100.35574305070986,1.2209653193484655,1.0,1.800173104767166e-05,4.641503223975789e-11,0.02424573320270889,2.1376405145397428e-07,1.5169227820406869e-12,100.03413534635068,1.003644305783891,0.7707874090207429,0.4688005647078999,24.82252361378645
S0068,L3,Nitra,LOT2026005,D100-FEP-035,CuAg0.1,0.49500759021565865,FEP,0.15715512337029747,0.8344948698607916,51.24479416571196,37.22270091521407,0.5,0.8343885164788122,0.0043088216033958715,1.3774104683195594,4.604150172360261,1.7684329354675096e-05,4.934579007595429e-11,0.020782171757460683,98.70434399166045,1.1787912067467972,1.0,1.7794932500588092e-05,4.869326509801673e-11,0.022611631691026913,2.1221195225610116e-07,1.5803737022786287e-12,99.22277613571809,1.3472882375075779,0.6078439056412728,0.4651019285119037,29.298869090305413
S0069,L1,Roth,LOT2026005,D100-PE-050,Cu-ETP,0.6069951198638573,PE,0.41126072202070124,0.9733376359459236,63.61306524649215,41.69784115167486,0.4,0.9737306805379857,0.002711830877590912,1.2562814070351758,0.9182135213303678,1.3627527210115984e-05,1.756156636174307e-11,0.018925535264507232,98.62763493479021,1.1257491837788705,1.0,1.3733561366073572e-05,1.847238418774105e-11,0.014341928576498077,1.6353032652139182e-07,6.268469908522921e-13,98.58893112784789,1.2622652962457177,0.11337592019215179,0.3474861930002324,32.0
S0070,L2,Roth,LOT2026005,D100-PE-050,Cu-ETP,0.596761899339996,PE,0.4253916123706021,0.9801045421077679,80.24092992971228,55.56199440421346,0.315,0.9799598924226435,0.004989951841290226,0.9900990099009901,5.720025414169594,1.4228510828449709e-05,1.693950295690126e-11,0.018539086524637587,102.0814223674445,1.1960463593918536,1.0,1.439908664768623e-05,1.721485736682871e-11,0.020961462894957053,1.707421299413965e-07,6.081850887070377e-13,102.14197680927062,0.9563863692549767,0.6952768654979863,0.36303392065777285,25.44722096226087
S0071,L3,Nitra,LOT2026005,D100-PE-050,Cu-ETP,0.6001303357340618,PE,0.4036214667074629,0.9730189121919884,48.990800211412264,36.936427016087706,0.5,0.9736521310856872,0.004543606758757008,1.3262599469496021,5.238597055361051,1.4152520611802293e-05,1.790299012518903e-11,0.013839064618932377,99.63313722549613,1.1676802813627956,1.0,1.4107839246790433e-05,1.7506582880413818e-11,0.013934035572909764,1.6983024734162753e-07,6.370897037556709e-13,98.47620840502205,1.2794137510363954,0.6405512750056931,0.3560745938613397,28.475993125852504
S0072,L1,Roth,LOT2026006,D100-PE-035,Cu-ETP,0.49962171636815106,PE,0.2893105004466772,0.8414516380102421,62.525171477363585,41.19807353196341,0.4,0.8419514599587765,0.00274288677969314,1.2562814070351758,1.173743626367639,1.6685789968195134e-05,2.5993435305410257e-11,0.014823185947762073,99.26643821627535,1.1419084410700344,1.107721928474319,1.6844462326416252e-05,2.638961625442471e-11,0.009578166531117429,2.0022947961834162e-07,8.039700480032398e-13,99.56455135322618,1.2305273397643788,0.15480344512838518,0.4284375376922088,32.0
S0073,L2,Roth,LOT2026006,D100-PE-035,Cu-ETP,0.5010914100799333,PE,0.2943315593875589,0.8366175392276386,71.35229980126849,56.73253522249811,0.315,0.8372552750137088,0.005103442214559128,0.9900990099009901,5.888063161879869,1.6881914449631407e-05,2.3202643444040494e-11,0.008074999913866296,98.50451349085962,1.1498350631914445,1.0,1.697976197879577e-05,2.270901541658332e-11,0.015057933116953907,2.025829733955769e-07,7.960793033212148e-13,98.56966437046856,0.980817285720237,0.7864575356747512,0.42954355200709565,24.28615400089104
S0074,L3,Nitra,LOT2026006,D100-PE-035,Cu-ETP,0.4975138797267685,PE,0.3114527312027667,0.8445533311756668,51.987455282415326,38.67286439350928,0.5,0.8451989105725258,0.004488724903671142,1.3440860215053763,5.062513682802209,1.6691541703528544e-05,2.2319133337135803e-11,0.02053279442240831,101.06978841816603,1.1581472336416612,1.0,1.7235739190709294e-05,2.1177772190062464e-11,0.015626694481449262,2.0029850044234252e-07,7.69574000114074e-13,101.18109195233845,1.3279312315342775,0.6685487217231258,0.43489496484045276,28.55205231105199
S0075,L1,Roth,LOT2026006,D100-PP-022,CuSn0.3,0.40389719031764326,PP,0.36424493749292214,0.655983356265109,64.42820522258685,44.894838671399064,0.4,0.6562286049824173,0.0027203012907717028,1.2562814070351758,1.1814456494818457,2.2648087726507378e-05,2.629232709882625e-11,0.020269029400242427,98.90964670825917,1.1051091867289307,1.0,2.2899180782629222e-05,2.534014001404369e-11,0.01759772457820581,2.7177705271808855e-07,8.887698129647874e-13,98.70312744220068,1.2665524215324764,0.2120651194224316,0.5761178868844032,32.0
S0076,L2,Roth,LOT2026006,D100-PP-022,CuSn0.3,0.3991389738897333,PP,0.31708299450164357,0.6457164031480989,80.20487696984111,54.342508483279175,0.315,0.6452090804813668,0.0049067237823784025,0.9900990099009901,5.570067513184158,2.5543964061565678e-05,2.934382599368294e-11,0.021720666815820237,96.58234643353123,1.2027471907126561,1.0,2.5785824195067133e-05,2.8699373973276724e-11,0.03003952195515429,3.065275687387881e-07,9.803147798104883e-13,96.20810077085385,0.9547876788215783,0.9988709045500885,0.6488419694925869,21.80467863512231
S0077,L3,Nitra,LOT2026006,D100-PP-022,CuSn0.3,0.39735212311476475,PP,0.28634729239786094,0.6653300170853296,50.633169830989175,39.93221793075442,0.5,0.6655843284776441,0.004698530648819309,1.2690355329949239,5.06221680343788,2.3958315190704682e-05,3.143839065008611e-11,0.026757336523981167,99.28120624259785,1.1544178278473898,1.0,2.436538856732977e-05,3.107117614046618e-11,0.02814281013520772,2.874997822884562e-07,1.0431517195025831e-12,99.77637283123657,1.2790401125074826,0.8527680723511382,0.6154715483557003,25.957180289802256
S0078,L1,Roth,LOT2026006,D100-FEP-035,CuAg0.1,0.49925408863914444,FEP,0.18433843668939542,0.8490609868540481,59.82556995602844,43.266536899909624,0.4,0.8490257276186367,0.0027181901245008585,1.2562814070351758,1.0427790153839802,1.6119269022082337e-05,4.7030183405330003e-11,0.020181436684886082,100.64460487512355,1.1049882020423545,1.004242789698347,1.630586092854195e-05,4.520943871068762e-11,0.01721766184822637,1.9343122826498805e-07,1.504944617609558e-12,100.24067164966159,1.2531237538219473,0.13599363004453144,0.426536757051639,32.0
S0079,L2,Roth,LOT2026006,D100-FEP-035,CuAg0.1,0.4911294585974341,FEP,0.22970571886055252,0.8384458886739278,77.50037274049276,53.60437279765066,0.315,0.8389852059663632,0.004649775422439071,0.9900990099009901,5.189141699695932,1.6550772537443043e-05,4.2809603054541985e-11,0.023364412926312594,102.72706161448349,1.1391981959809219,1.0,1.6516548731984306e-05,4.2993901623785483e-11,0.023592872134939578,1.9860927044931652e-07,1.3842880916362596e-12,103.01125775885073,0.9479030303319451,0.6951591845422695,0.43036847120098354,25.426064979647904
S0080,L3,Nitra,LOT2026006,D100-FEP-035,CuAg0.1,0.500358614718455,FEP,0.20024368991953953,0.8236734934261392,48.37127472217625,38.359364799551635,0.5,0.8231524001719954,0.005302461167883038,1.2594458438287153,5.517216952948684,1.673316428433011e-05,4.5396994769272945e-11,0.02345873490004156,97.56156674891483,1.1143930390918468,1.0,1.649008247831722e-05,4.5193680230814855e-11,0.027720858050088046,2.0079797141196135e-07,1.4619098430781883e-12,97.40681379834986,1.2333293199029731,0.7595797594160953,0.4310402187206462,26.494463504598823
S0081,L1,Roth,LOT2026006,D100-PE-050,Cu-ETP,0.6015185006289044,PE,0.38677983781165637,0.9990926055989664,57.293966007368084,41.016243064238374,0.4,0.9992069683718698,0.002697121634350808,1.2562814070351758,0.8978035966499681,1.2928462455420384e-05,1.8668614216516865e-11,0.013917996168500127,101.76753338337429,1.0920584424742839,1.0,1.2996660472027888e-05,1.7780908258371602e-11,0.008904656041240367,1.551415494650446e-07,6.600584264955059e-13,101.50572894999512,1.2694217176438398,0.10466386020772638,0.32902077365276244,32.0
S0082,L2,Roth,LOT2026006,D100-PE-050,Cu-ETP,0.5971971253599102,PE,0.40225873243099003,0.9803567428624699,76.1719285352406,57.85991579879848,0.315,0.980603110498158,0.0038165064712155274,0.9900990099009901,3.65946518050577,1.3859885672907151e-05,1.7964277232365075e-11,0.026314464892576783,101.04704188213591,1.1540954401975805,1.0,1.4187474494192025e-05,1.731214209337286e-11,0.027514401462903407,1.663186280748858e-07,6.389283169709522e-13,100.98178404107631,0.9905600736630581,0.4405574946334548,0.35790914102197297,29.626811321140465
S0083,L3,Nitra,LOT2026006,D100-PE-050,Cu-ETP,0.6073004995558846,PE,0.4194585063662021,0.9804724095685217,48.64391458307814,39.532846684749664,0.5,0.9802424108622751,0.004668132948870279,1.231527093596059,4.981521450029846,1.3811922462735525e-05,1.7199195671846223e-11,0.017821896570986578,99.7832621311481,1.1549315152854642,1.0,1.3789966303604803e-05,1.7017623218367252e-11,0.020997965634018567,1.6574306955282629e-07,6.159758701553866e-13,99.05307786592061,1.2214919550464205,0.6100860513077557,0.34799524130943393,28.50991899663955
S0084,L1,Roth,LOT2026007,D100-PE-035,Cu-ETP,0.49514663517870317,PE,0.3215621681718985,0.8533968008806819,57.981308534395126,43.97556854337597,0.4,0.853289922699292,0.002689968092219079,1.2562814070351758,0.8544098507981676,1.566892993982484e-05,2.180704197725103e-11,0.017232333748411717,103.19033640337035,1.1047219000303867,1.0,1.5925123694439068e-05,2.1561521329922312e-11,0.019195829540891655,1.8802715927789808e-07,7.542112593175308e-13,102.77567339897155,1.2300333129787375,0.11125317637495055,0.40302196788523126,32.0
S0085,L2,Roth,LOT2026007,D100-PE-035,Cu-ETP,0.4974078703258332,PE,0.3069364789382619,0.8475617843837369,75.1959754906906,53.91679492574245,0.315,0.8469370259753873,0.005204826627359557,0.9900990099009901,6.073934685407757,1.7134304921047544e-05,2.25501929149484e-11,0.02029988469343754,101.29901905275668,1.1913109901855072,1.0,1.7418219714473024e-05,2.3478945392714508e-11,0.023277852067939905,2.0561165905257053e-07,7.765057874484519e-13,100.4447250443689,0.957547641147591,0.7961794513463899,0.440745822831414,24.213868050481576
S0086,L3,Nitra,LOT2026007,D100-PE-035,Cu-ETP,0.5008525725755182,PE,0.3452735865596399,0.856001342332324,53.09954818079072,36.76213738456876,0.5,0.8566099546809867,0.00501542849314459,1.445086705202312,5.814381831504555,1.6717444997792747e-05,2.063333758778579e-11,0.023071499662997527,103.26846432733194,1.1931314543884066,1.0,1.635128282575285e-05,2.115436566683432e-11,0.0267240357924094,2.0060933997351297e-07,7.190001276335737e-13,103.28716078491816,1.4533580727737931,0.7655829051740494,0.4132167060345767,28.34573710525457
S0087,L1,Roth,LOT2026007,D100-PP-022,CuSn0.3,0.39514477645248136,PP,0.35337272222916116,0.6574826835942511,60.51937828606887,41.59466868868782,0.4,0.658049487747658,0.00268923577463613,1.4534883720930232,0.822293692884578,2.349592548040345e-05,2.6978774919273748e-11,0.018873096391656987,101.29016254969396,1.1486302178024779,1.0,2.354255371424237e-05,2.7850591781502466e-11,0.017042396078033536,2.8195110576484136e-07,9.093632475782124e-13,100.55068208622322,1.4314929914136776,0.14454499075783087,0.5933834892413948,32.0
S0088,L2,Roth,LOT2026007,D100-PP-022,CuSn0.3,0.4066492439493402,PP,0.32691613096880945,0.6477097478050033,86.83266642254524,54.673272875534266,0.315,0.6479955783283164,0.005547951869522777,0.9900990099009901,6.500991101846517,2.4189644830516225e-05,2.8691611066234005e-11,0.021175437610465923,95.15044503665182,1.1432058886321772,1.0,2.423978978574858e-05,2.626751605447957e-11,0.021849945078222476,2.9027573796619473e-07,9.607483319870201e-13,95.41756807952616,0.9663653777519972,1.1784399935537633,0.6095125661270762,20.343668988652873
S0089,L3,Nitra,LOT2026007,D100-PP-022,CuSn0.3,0.4025239783476418,PP,0.33244875857645523,0.6503319937447086,51.08214785478788,36.546703059451275,0.5,0.6503091317003487,0.0038252562092540884,1.3966480446927374,3.60269994218694,2.472217878643992e-05,2.8328388236432172e-11,0.02316361289176297,97.03181018461933,1.1793882607944617,1.0,2.445839230645775e-05,2.889582933992049e-11,0.023507463558238205,2.96666145437279e-07,9.498516470929652e-13,96.77087799459385,1.352268701861286,0.6460191130393111,0.616444268088486,28.65340998713559
S0090,L1,Roth,LOT2026007,D100-FEP-035,CuAg0.1,0.49795900647032815,FEP,0.1395134846938617,0.8377379696142331,60.31543330597787,43.27464848717965,0.4,0.8380219489779521,0.002726604011039686,1.2562814070351758,0.9814202646207143,1.7021072350603033e-05,5.7656610239531407e-11,0.02095704138710616,97.85503779498349,1.1315242522132793,1.130063199034876,1.6904205064991364e-05,5.684734460805118e-11,0.021604787154525584,2.042528682072364e-07,1.6306208614378214e-12,97.83696631803576,1.2414320762116384,0.12839608864724947,0.4481760579425708,32.0
S0091,L2,Roth,LOT2026007,D100-FEP-035,CuAg0.1,0.5021607291253906,FEP,0.23052731790220413,0.8457123911225355,81.39655642240227,54.228485912360256,0.315,0.8458257422148151,0.005030909170289787,0.9900990099009901,5.824046065111071,1.7465127996979382e-05,4.684518472398394e-11,0.016563068966450996,101.22571802869909,1.211171250005113,1.0960827907308677,1.7302650108555044e-05,4.345805176746812e-11,0.018901902301689737,2.095815359637526e-07,1.3821618527396344e-12,101.07607467753138,0.9918706344693403,0.7793637692869244,0.4499022423661292,24.698888453169808
S0092,L3,Nitra,LOT2026007,D100-FEP-035,CuAg0.1,0.4955868507354672,FEP,0.13247735752918466,0.833432972633738,50.36056759008637,35.80969802918516,0.5,0.8336460706106877,0.00412451233003917,1.404494382022472,3.9066184379984246,1.73523017902735e-05,5.253037954385174e-11,0.03033357004709761,97.5670132914397,1.1446693283451397,1.016093973415849,1.7144053025748262e-05,5.184563626909711e-11,0.03436276877742184,2.0822762148328199e-07,1.6509504313048326e-12,97.2794657402515,1.4412687178435082,0.5125402951420809,0.4510506049786319,31.26517386278936
S0093,L1,Roth,LOT2026007,D100-PE-050,Cu-ETP,0.5946115434002643,PE,0.37068601834303877,0.9711181264121443,62.938635716232916,41.02972223019982,0.4,0.9717379840054068,0.0026886211062651646,1.2562814070351758,0.8877771034827876,1.342397334308532e-05,1.941711124106916e-11,0.01837981741211775,99.12870864044378,1.091829012173012,1.0,1.3578802826659155e-05,1.9242782865651807e-11,0.009878809601203749,1.6108768011702385e-07,6.825133372320748e-13,99.37375304078704,1.2612778746999658,0.10681096444639641,0.3441574554518725,32.0
S0094,L2,Roth,LOT2026007,D100-PE-050,Cu-ETP,0.60658055542316,PE,0.4282893845683956,0.9891362879923167,83.63068581147769,53.30002914674637,0.315,0.98965690112297,0.0044520022104212265,0.9900990099009901,4.831531255720233,1.3412238032747555e-05,1.7280248145607193e-11,0.020034466163488612,101.35047054958622,1.1377746956043708,1.027763574344972,1.358659038762104e-05,1.8097187984410288e-11,0.020075348092340132,1.6094685639297066e-07,6.04403402989461e-13,101.3199397692754,0.9776485288373244,0.5851058851158054,0.34366127030204274,27.074255814231527
S0095,L3,Nitra,LOT2026007,D100-PE-050,Cu-ETP,0.6094845736805578,PE,0.4382891804334598,0.9831384647541362,52.849718093474365,39.37211259086323,0.5,0.9831870391805797,0.005511899759106174,1.3440860215053763,5.824809984173407,1.4050449378093787e-05,1.638234553225851e-11,0.02075554315680989,100.46299282564995,1.1871341783061002,1.0,1.4298422459253624e-05,1.6171430759442378e-11,0.01651023248029496,1.6860539253712544e-07,5.914703659677552e-13,101.07934995073343,1.3117703142238912,0.7174209552759002,0.35994192400230773,27.780571778930756
S0096,L1,Roth,LOT2026008,D100-PE-035,Cu-ETP,0.5087388881106918,PE,0.3455176823863233,0.850746636466777,56.865311949194854,42.598918961165445,0.4,0.8511793145619032,0.002731602111689025,1.2562814070351758,1.056318939679941,1.53770174346104e-05,2.06214520777734e-11,0.021101155986782555,100.80951943073211,1.0882015799938625,1.0,1.554525798986362e-05,2.141778392566939e-11,0.025730966413437834,1.845242092153248e-07,7.186435623332019e-13,99.94829605832246,1.2748734627181635,0.1416101329524595,0.3936312207685985,32.0
S0097,L2,Roth,LOT2026008,D100-PE-035,Cu-ETP,0.5027071729933228,PE,0.3159391057403702,0.8412383760282155,83.22248820060597,55.63606698331185,0.315,0.8418650987488255,0.0047292822862949144,0.9900990099009901,5.330427961228822,1.7524479378022707e-05,2.2091005512302725e-11,0.01890094391003812,99.65281583247682,1.2114083032771714,1.0,1.7520804151811344e-05,2.2428706094341487e-11,0.022846646075427062,2.1029375253627248e-07,7.627301653690817e-13,100.4306280744675,0.9845351867085208,0.7135537987316908,0.4426284569187733,25.264656621657142
S0098,L3,Nitra,LOT2026008,D100-PE-035,Cu-ETP,0.5017747535280399,PE,0.302755189531319,0.8518327751902812,51.029718392900136,36.40407410637423,0.5,0.8524741194485522,0.005141340255074707,1.400560224089636,5.84691157925211,1.666860393640763e-05,2.3949186117092728e-11,0.024418089996238176,100.71041710706791,1.1623132612211184,1.0520000460111552,1.6784837575597045e-05,2.4128808292835936e-11,0.01733017667208673,2.0002324723689154e-07,7.829615514153345e-13,100.2811609055236,1.3935966555612047,0.7627469274956147,0.42562086723426784,27.79539519607795
S0099,L1,Roth,LOT2026008,D100-PP-022,CuSn0.3,0.39748657698443235,PP,0.3351292162201269,0.655473970370161,59.22915090933663,44.021522866951585,0.4,0.6548262726042542,0.0027075414756109997,1.2562814070351758,0.9726839118259863,2.2637421823766845e-05,2.8153377055146618e-11,0.014933049725558565,99.51211580874447,1.0936782085992132,1.0,2.287010641379161e-05,2.737849833498704e-11,0.008928566868985029,2.7164906188520217e-07,9.446013116543984e-13,100.14961130371604,1.2791640749535822,0.17111885981861397,0.5766283742776316,32.0
S0100,L2,Roth,LOT2026008,D100-PP-022,CuSn0.3,0.40221826106980807,PP,0.3717278172089749,0.6695991505874571,77.80343455893161,55.323740310555976,0.315,0.668956280951927,0.004798848384057823,0.9900990099009901,5.401335841605214,2.4282659307193922e-05,2.5825675601082512e-11,0.022433864977184977,102.10713652208494,1.218086964895406,1.0,2.4419190558750424e-05,2.5699870630816677e-11,0.013463544463102588,2.9139191168632704e-07,8.747702680324753e-13,102.31069525861179,1.0229924717750085,0.9389700206972238,0.6135660400326609,23.424310900512204
